material_id,formula,composition,structure,band_gap,functional,passes_topology,b_site_elements,anion_elements,n_candidate_b_sites,n_edge_or_face_sharing_pairs,disambiguated_by_bond_length,error,a_site_elements,a_site_mean_cn,a_site_cn_plausible,a_site_element,b_site_element,x_site_element,a_oxi_state,b_oxi_state,x_oxi_state,oxi_error,b_site_cn,x_site_cn,a_site_cn,a_site_radius,a_site_radius_method,b_site_radius,b_site_radius_method,x_site_radius,x_site_radius_method
mp-5827,CaTiO3,Ca1 Ti1 O3,"Full Formula (Ca1 Ti1 O3)
Reduced Formula: CaTiO3
abc   :   3.889471   3.889471   3.889471
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ca    0.5  0.5  0.5         0
  1  Ti    0    0    0          -0
  2  O     0    0.5  0           0
  3  O     0    0    0.5         0
  4  O     0.5  0    0           0",1.8272,GGA Static,True,['Ti'],['O'],1,0,False,,['Ca'],{'Ca': 12.0},True,Ca,Ti,O,2.0,4.0,-2.0,,6.0,2.0,12.0,1.34,shannon_exact_cn,0.605,shannon_exact_cn,1.35,shannon_exact_cn
mp-556003,CaTiO3,Ca1 Ti1 O3,"Full Formula (Ca2 Ti2 O6)
Reduced Formula: CaTiO3
abc   :   5.410402   5.410402   5.410402
angles: 119.776557 119.577782  90.560159
pbc   :       True       True       True
Sites (10)
  #  SP            a          b          c    magmom
---  ----  ---------  ---------  ---------  --------
  0  Ca     0.761571   0.75       0.011571         0
  1  Ca     0.238429   0.25       0.988429         0
  2  Ti    -0          0.5        0.5              0
  3  Ti     0.5       -0          0.5              0
  4  O      0.204831   0.704831   0               -0
  5  O      0.666567   0.25       0.416567         0
  6  O      0.204831   0.204831   0.5             -0
  7  O      0.795169   0.295169  -0               -0
  8  O      0.795169   0.795169   0.5             -0
  9  O      0.333433   0.75       0.583433         0",2.1586,GGA Static,True,['Ti'],['O'],4,0,True,,['Ca'],{'Ca': 5.0},False,Ca,Ti,O,2.0,4.0,-2.0,,6.0,3.6666666666666665,5.0,1.0,shannon_fallback_cn,0.605,shannon_exact_cn,1.38,shannon_exact_cn
mp-754701,CaTiO3,Ca1 Ti1 O3,"Full Formula (Ca2 Ti2 O6)
Reduced Formula: CaTiO3
abc   :   5.923775   5.923775   5.923775
angles:  53.591569  53.591569  53.591568
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ca    0.636679  0.636679  0.636679        -0
  1  Ca    0.363321  0.363321  0.363321        -0
  2  Ti    0.850793  0.850793  0.850793         0
  3  Ti    0.149207  0.149207  0.149207         0
  4  O     0.186201  0.565238  0.973368        -0
  5  O     0.973368  0.186201  0.565238        -0
  6  O     0.434762  0.026632  0.813799        -0
  7  O     0.565238  0.973368  0.186201        -0
  8  O     0.026632  0.813799  0.434762        -0
  9  O     0.813799  0.434762  0.026632        -0",3.5666,GGA Static,True,['Ti'],['O'],4,0,True,,['Ca'],{'Ca': 6.0},True,Ca,Ti,O,2.0,4.0,-2.0,,6.0,4.0,6.0,1.0,shannon_exact_cn,0.605,shannon_exact_cn,1.38,shannon_exact_cn
mp-1205364,CaTiO3,Ca1 Ti1 O3,"Full Formula (Ca4 Ti4 O12)
Reduced Formula: CaTiO3
abc   :   5.411361   5.411361   7.685096
angles:  90.000000  90.000000  90.601009
pbc   :       True       True       True
Sites (20)
  #  SP            a          b         c    magmom
---  ----  ---------  ---------  --------  --------
  0  Ca     0.514404   0.485596  0.25            -0
  1  Ca     0.485596   0.514404  0.75            -0
  2  Ca     0.010919   0.989081  0.25            -0
  3  Ca     0.989081   0.010919  0.75            -0
  4  Ti    -0          0.5       0.5              0
  5  Ti    -0          0.5       0                0
  6  Ti     0.5       -0         0.5              0
  7  Ti     0.5       -0         0                0
  8  O      0.949761   0.460083  0.25            -0
  9  O      0.050239   0.539917  0.75            -0
 10  O      0.539917   0.050239  0.25            -0
 11  O      0.460083   0.949761  0.75            -0
 12  O      0.291195   0.708805  0.044025        -0
 13  O      0.708805   0.291195  0.544025        -0
 14  O      0.708805   0.291195  0.955975        -0
 15  O      0.291195   0.708805  0.455975        -0
 16  O      0.20575    0.20575   0                0
 17  O      0.79425    0.79425   0.5              0
 18  O      0.79425    0.79425   0                0
 19  O      0.20575    0.20575   0.5              0",2.1378,GGA Static,True,['Ti'],['O'],4,0,False,,['Ca'],{'Ca': 7.0},True,Ca,Ti,O,2.0,4.0,-2.0,,6.0,4.333333333333333,7.0,1.06,shannon_exact_cn,0.605,shannon_exact_cn,1.38,shannon_exact_cn
mp-1205521,CaTlBr3,Ca1 Tl1 Br3,"Full Formula (Ca2 Tl2 Br6)
Reduced Formula: CaTlBr3
abc   :   7.406002   7.406002  10.875641
angles:  90.000000  90.000000 146.570363
pbc   :       True       True       True
Sites (10)
  #  SP           a          b         c
---  ----  --------  ---------  --------
  0  Ca    0         -0         0
  1  Ca    0         -0         0.5
  2  Tl    0.256679   0.743321  0.25
  3  Tl    0.743321   0.256679  0.75
  4  Br    0.634876   0.365124  0.050787
  5  Br    0.365124   0.634876  0.949213
  6  Br    0.365124   0.634876  0.550787
  7  Br    0.634876   0.365124  0.449213
  8  Br    0.932208   0.067792  0.25
  9  Br    0.067792   0.932208  0.75",3.725386510785899,GGA Static,True,['Ca'],['Br'],2,0,False,,['Tl'],{'Tl': 2.0},False,Tl,Ca,Br,1.0,2.0,-1.0,,6.0,2.6666666666666665,2.0,1.5,shannon_fallback_cn,1.0,shannon_exact_cn,1.96,shannon_fallback_cn
mp-998151,CaTlCl3,Ca1 Tl1 Cl3,"Full Formula (Ca1 Tl1 Cl3)
Reduced Formula: CaTlCl3
abc   :   5.400074   5.400074   5.397680
angles:  89.986582  89.986582  90.023888
pbc   :       True       True       True
Sites (5)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ca    0.505417  0.505417  0.484648         0
  1  Tl    0.007814  0.007814  0.002696        -0
  2  Cl    0.503313  0.00476   0.481743        -0
  3  Cl    0.492979  0.492979  0.984635        -0
  4  Cl    0.00476   0.503313  0.481743         0",3.9626,GGA Static,True,['Ca'],['Cl'],1,0,False,,['Tl'],{'Tl': 0.0},False,Tl,Ca,Cl,1.0,2.0,-1.0,,6.0,2.0,0.0,1.5,shannon_fallback_cn,1.0,shannon_exact_cn,1.81,shannon_fallback_cn
mp-998787,CaTlCl3,Ca1 Tl1 Cl3,"Full Formula (Ca2 Tl2 Cl6)
Reduced Formula: CaTlCl3
abc   :   4.070889   7.075985  10.338729
angles:  90.000000  90.000000 106.797054
pbc   :       True       True       True
Sites (10)
  #  SP            a         b          c
---  ----  ---------  --------  ---------
  0  Ca     2e-06     3e-06      0.25001
  1  Ca    -2e-06     0.999997   0.75001
  2  Tl     0.256897  0.516728  -1e-06
  3  Tl     0.743102  0.483272   0.499999
  4  Cl     0.367313  0.735243   0.297198
  5  Cl     0.632688  0.264756   0.797197
  6  Cl     0.367313  0.735244   0.702802
  7  Cl     0.632685  0.264755   0.202802
  8  Cl     0.936206  0.872035   7e-06
  9  Cl     0.063793  0.127964   0.500007",4.2088,GGA Static,True,['Ca'],['Cl'],2,0,False,,['Tl'],{'Tl': 2.0},False,Tl,Ca,Cl,1.0,2.0,-1.0,,6.0,2.6666666666666665,2.0,1.5,shannon_fallback_cn,1.0,shannon_exact_cn,1.81,shannon_fallback_cn
mp-998150,CaTlF3,Ca1 Tl1 F3,"Full Formula (Ca1 Tl1 F3)
Reduced Formula: CaTlF3
abc   :   4.470460   4.470460   4.450060
angles:  90.000000  90.000000  90.340135
pbc   :       True       True       True
Sites (5)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Ca    0.508967  0.491033   0          -0
  1  Tl    0.052135  0.947865   0.5        -0
  2  F     0.471131  0.994917  -0           0
  3  F     0.475526  0.524474   0.5        -0
  4  F     0.005083  0.528869   0           0",4.4563999999999995,GGA Static,True,['Ca'],['F'],1,0,False,,['Tl'],{'Tl': 1.0},False,Tl,Ca,F,1.0,2.0,-1.0,,6.0,2.3333333333333335,1.0,1.5,shannon_fallback_cn,1.0,shannon_exact_cn,1.285,shannon_exact_cn
mp-998615,CaTlF3,Ca1 Tl1 F3,"Full Formula (Ca2 Tl2 F6)
Reduced Formula: CaTlF3
abc   :   6.256543   6.256543   6.256544
angles:  60.443349  60.443346  60.443352
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Ca    0.00798   0.00798   0.00798
  1  Ca    0.50798   0.50798   0.50798
  2  Tl    0.268323  0.268323  0.268323
  3  Tl    0.768323  0.768323  0.768323
  4  F     0.238127  0.813085  0.700983
  5  F     0.813085  0.700983  0.238127
  6  F     0.700983  0.238127  0.813085
  7  F     0.200983  0.313085  0.738127
  8  F     0.738127  0.200983  0.313085
  9  F     0.313085  0.738127  0.200983",4.4687,GGA Static,True,['Ca'],['F'],2,0,False,,['Tl'],{'Tl': 0.0},False,Tl,Ca,F,1.0,2.0,-1.0,,6.0,2.0,0.0,1.5,shannon_fallback_cn,1.0,shannon_exact_cn,1.285,shannon_exact_cn
mp-1097061,CaTlF3,Ca1 Tl1 F3,"Full Formula (Ca1 Tl1 F3)
Reduced Formula: CaTlF3
abc   :   4.510865   4.510865   4.508624
angles:  89.927037  89.927037  89.962853
pbc   :       True       True       True
Sites (5)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ca    0.500945  0.500945  0.512624         0
  1  Tl    0.008227  0.008227  0.00614          0
  2  F     0.000421  0.498494  0.516903        -0
  3  F     0.488499  0.488499  0.013053        -0
  4  F     0.498494  0.000421  0.516903        -0",4.4565,PBEsol Static,True,['Ca'],['F'],1,0,False,,['Tl'],{'Tl': 0.0},False,Tl,Ca,F,1.0,2.0,-1.0,,6.0,2.0,0.0,1.5,shannon_fallback_cn,1.0,shannon_exact_cn,1.285,shannon_exact_cn
mp-1955652,CaTlF3,Ca1 Tl1 F3,"Full Formula (Ca1 Tl1 F3)
Reduced Formula: CaTlF3
abc   :   4.463129   4.465590   4.465847
angles:  89.800592  90.191592  90.093455
pbc   :       True       True       True
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Ca    0.491577  0.495211  0.491607
  1  Tl    0.020241  0.963976  0.947687
  2  F     0.470354  0.997968  0.527091
  3  F     0.989142  0.519105  0.528176
  4  F     0.468687  0.523737  0.995439",4.8907,,True,['Ca'],['F'],1,0,False,,['Tl'],{'Tl': 3.0},False,Tl,Ca,F,1.0,2.0,-1.0,,6.0,2.0,3.0,1.5,shannon_fallback_cn,1.0,shannon_exact_cn,1.285,shannon_exact_cn
mp-1206188,CaTlI3,Ca1 Tl1 I3,"Full Formula (Ca2 Tl2 I6)
Reduced Formula: CaTlI3
abc   :   7.925340   7.925340  11.651785
angles:  90.000000  90.000000 146.419851
pbc   :       True       True       True
Sites (10)
  #  SP            a         b          c    magmom
---  ----  ---------  --------  ---------  --------
  0  Ca    -0         0         -0                0
  1  Ca    -0         0          0.5              0
  2  Tl     0.255359  0.744641   0.25             0
  3  Tl     0.744641  0.255359   0.75             0
  4  I      0.636823  0.363177   0.055503         0
  5  I      0.363177  0.636823   0.944497         0
  6  I      0.363177  0.636823   0.555503         0
  7  I      0.636823  0.363177   0.444497         0
  8  I      0.925117  0.074883   0.25            -0
  9  I      0.074883  0.925117   0.75            -0",3.226101043110753,GGA Static,True,['Ca'],['I'],2,0,False,,['Tl'],{'Tl': 2.0},False,Tl,Ca,I,1.0,2.0,-1.0,,6.0,2.6666666666666665,2.0,1.5,shannon_fallback_cn,1.0,shannon_exact_cn,2.2,shannon_fallback_cn
mp-1183538,CaTmO3,Ca1 Tm1 O3,"Full Formula (Ca1 Tm1 O3)
Reduced Formula: CaTmO3
abc   :   4.272108   4.272108   4.272108
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ca    0    0    0      -0.012
  1  Tm    0.5  0.5  0.5     0.091
  2  O     0.5  0.5  0       0.39
  3  O     0.5  0    0.5     0.267
  4  O     0    0.5  0.5     0.22",0.0,GGA Static,True,['Tm'],['O'],1,0,False,,['Ca'],{'Ca': 12.0},True,Ca,Tm,O,,,,no_valid_oxi_state_combination_found,6.0,2.0,12.0,1.34,typical_oxi_shannon_exact_cn,0.88,typical_oxi_shannon_exact_cn,1.35,typical_oxi_shannon_exact_cn
mp-22608,CaVO3,Ca1 V1 O3,"Full Formula (Ca4 V4 O12)
Reduced Formula: CaVO3
abc   :   5.311085   5.354107   7.551772
angles:  90.052438  90.000000  90.000000
pbc   :       True       True       True
Sites (20)
  #  SP            a         b          c    magmom
---  ----  ---------  --------  ---------  --------
  0  Ca     0.994486  0.034647   0.749787     0.002
  1  Ca     0.494486  0.465353   0.250213     0.002
  2  Ca     0.505514  0.534647   0.749787     0.002
  3  Ca     0.005514  0.965353   0.250213     0.002
  4  V      0.5       0          0.5          1.015
  5  V     -0         0.5        0.5          1.015
  6  V     -0         0.5       -0            1.021
  7  V      0.5       0         -0            1.021
  8  O      0.936788  0.51166    0.250173    -0.025
  9  O      0.436788  0.98834    0.749827    -0.025
 10  O      0.563212  0.01166    0.250173    -0.025
 11  O      0.063212  0.48834    0.749827    -0.025
 12  O      0.71454   0.287431   0.96733     -0.03
 13  O      0.21454   0.212569   0.03267     -0.03
 14  O      0.787948  0.785023   0.532795    -0.029
 15  O      0.287948  0.714977   0.467205    -0.029
 16  O      0.712052  0.285023   0.532795    -0.029
 17  O      0.212052  0.214977   0.467205    -0.029
 18  O      0.28546   0.712569   0.03267     -0.03
 19  O      0.78546   0.787431   0.96733     -0.03",0.43389999999999995,GGA+U Static,True,['V'],['O'],4,0,False,,['Ca'],{'Ca': 8.0},True,Ca,V,O,2.0,4.0,-2.0,,6.0,4.666666666666667,8.0,1.12,shannon_exact_cn,0.58,shannon_exact_cn,1.4,shannon_fallback_cn
mp-1016853,CaVO3,Ca1 V1 O3,"Full Formula (Ca1 V1 O3)
Reduced Formula: CaVO3
abc   :   3.830406   3.830406   3.830406
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ca    0    0    0       0.002
  1  V     0.5  0.5  0.5     1.085
  2  O     0.5  0.5  0      -0.048
  3  O     0.5  0    0.5    -0.048
  4  O     0    0.5  0.5    -0.048",0.0,GGA+U Static,True,['V'],['O'],1,0,False,,['Ca'],{'Ca': 12.0},True,Ca,V,O,2.0,4.0,-2.0,,6.0,2.0,12.0,1.34,shannon_exact_cn,0.58,shannon_exact_cn,1.35,shannon_exact_cn
mp-1435359,CaVO3,Ca1 V1 O3,"Full Formula (Ca4 V4 O12)
Reduced Formula: CaVO3
abc   :   5.381454   5.437594   7.682539
angles:  89.545606  90.000000  90.000000
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ca    0.994001  0.040281  0.746144     0
  1  Ca    0.494001  0.459719  0.253856     0
  2  Ca    0.505999  0.540281  0.746144     0
  3  Ca    0.005999  0.959719  0.253856     0
  4  V     0.5       0         0.5          1.019
  5  V     0         0.5       0.5          1.019
  6  V     0         0.5       0            0.99
  7  V     0.5       0         0            0.99
  8  O     0.925061  0.516082  0.248852     0.001
  9  O     0.425061  0.983918  0.751148     0.001
 10  O     0.574939  0.016082  0.248852     0.001
 11  O     0.074939  0.483918  0.751148     0.001
 12  O     0.700893  0.28067   0.9628      -0.033
 13  O     0.200893  0.21933   0.0372      -0.033
 14  O     0.791915  0.794468  0.537325    -0.014
 15  O     0.291915  0.705532  0.462675    -0.014
 16  O     0.708085  0.294468  0.537325    -0.014
 17  O     0.208085  0.205532  0.462675    -0.014
 18  O     0.299107  0.71933   0.0372      -0.033
 19  O     0.799107  0.78067   0.9628      -0.033",0.26060000000000016,GGA+U Static,True,['V'],['O'],4,0,False,,['Ca'],{'Ca': 8.0},True,Ca,V,O,2.0,4.0,-2.0,,6.0,4.666666666666667,8.0,1.12,shannon_exact_cn,0.58,shannon_exact_cn,1.4,shannon_fallback_cn
mp-989616,CaWN3,Ca1 W1 N3,"Full Formula (Ca2 W2 N6)
Reduced Formula: CaWN3
abc   :   3.629991   5.796946   7.449863
angles: 105.765040 104.100768  90.000003
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Ca    0.589762  0.290869  0.179525
  1  Ca    0.410238  0.709131  0.820475
  2  W     0.156916  0.874588  0.313833
  3  W     0.843084  0.125412  0.686167
  4  N     0.129845  0.555558  0.25969
  5  N     0.870155  0.444442  0.74031
  6  N     0.965516  0.056033  0.931034
  7  N     0.30819   0.979172  0.61638
  8  N     0.034484  0.943967  0.068966
  9  N     0.69181   0.020828  0.38362",0.5612000000000004,GGA Static,True,['W'],['N'],4,0,True,,['Ca'],{'Ca': 7.0},True,Ca,W,N,,,,no_guess_matched_expected_X_oxidation_state,5.0,4.333333333333333,7.0,1.06,typical_oxi_shannon_exact_cn,0.66,typical_oxi_shannon_fallback_cn,1.46,typical_oxi_shannon_exact_cn
mp-1342410,CaWO3,Ca1 W1 O3,"Full Formula (Ca4 W4 O12)
Reduced Formula: CaWO3
abc   :   5.580866   5.794242   7.910173
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ca    0.013398  0.049424  0.75         0.009
  1  Ca    0.513398  0.450576  0.25         0.009
  2  Ca    0.486602  0.549424  0.75         0.009
  3  Ca    0.986602  0.950576  0.25         0.009
  4  W     0.5       0         0            1.895
  5  W     0         0.5       0            1.895
  6  W     0         0.5       0.5          1.895
  7  W     0.5       0         0.5          1.895
  8  O     0.101256  0.540597  0.25         0.029
  9  O     0.601256  0.959403  0.75         0.029
 10  O     0.398744  0.040597  0.25         0.029
 11  O     0.898744  0.459403  0.75         0.029
 12  O     0.309421  0.296221  0.554811     0.024
 13  O     0.809421  0.203779  0.445189     0.024
 14  O     0.190579  0.796221  0.945189     0.024
 15  O     0.690579  0.703779  0.054811     0.024
 16  O     0.309421  0.296221  0.945189     0.024
 17  O     0.809421  0.203779  0.054811     0.024
 18  O     0.690579  0.703779  0.445189     0.024
 19  O     0.190579  0.796221  0.554811     0.024",1.9784000000000006,GGA+U Static,True,['W'],['O'],4,0,False,,['Ca'],{'Ca': 8.0},True,Ca,W,O,2.0,4.0,-2.0,,6.0,4.666666666666667,8.0,1.12,shannon_exact_cn,0.66,shannon_exact_cn,1.4,shannon_fallback_cn
